Date,EPU_US,EPU_UK,EPU_Europe,EPU_Germany,EPU_China,EPU_Japan,EPU_Australia,EPU_Global,Sentiment_US,Sentiment_UK,Sentiment_Europe,Sentiment_Germany,Sentiment_Japan,Sentiment_Australia,Sentiment_Global,Sentiment_EURUSD,Sentiment_GBPUSD,Sentiment_USDJPY,Sentiment_AUDUSD,Sentiment_EURGBP,Sentiment_Crypto
2020-10-21,249.17362,322.77067,311.5825,443.74243,,95.72633346528309,188.37811985984382,313.18465651012497,0.024631316050921327,0.07782468241965386,0.09327397519866065,0.1088814936072117,0.13425888111674023,0.1112286206639722,0.06546773643028883,0.034321329573869665,0.026596683184366268,-0.05481378253290945,0.04329865230652544,0.0077246463895033965,0.06546773643028883
2020-10-22,249.17362,322.77067,311.5825,443.74243,,95.72633346528309,188.37811985984382,313.18465651012497,0.024631316050921327,0.07782468241965386,0.09327397519866065,0.1088814936072117,0.13425888111674023,0.1112286206639722,0.06546773643028883,0.034321329573869665,0.026596683184366268,-0.05481378253290945,0.04329865230652544,0.0077246463895033965,0.06546773643028883
2020-10-23,249.17362,322.77067,311.5825,443.74243,,95.72633346528309,188.37811985984382,313.18465651012497,0.024631316050921327,0.07782468241965386,0.09327397519866065,0.1088814936072117,0.13425888111674023,0.1112286206639722,0.06546773643028883,0.034321329573869665,0.026596683184366268,-0.05481378253290945,0.04329865230652544,0.0077246463895033965,0.06546773643028883
2020-10-24,249.17362,322.77067,311.5825,443.74243,,95.72633346528309,188.37811985984382,313.18465651012497,0.024631316050921327,0.07782468241965386,0.09327397519866065,0.1088814936072117,0.13425888111674023,0.1112286206639722,0.06546773643028883,0.034321329573869665,0.026596683184366268,-0.05481378253290945,0.04329865230652544,0.0077246463895033965,0.06546773643028883
2020-10-25,249.17362,322.77067,311.5825,443.74243,,95.72633346528309,188.37811985984382,313.18465651012497,0.024631316050921327,0.07782468241965386,0.09327397519866065,0.1088814936072117,0.13425888111674023,0.1112286206639722,0.06546773643028883,0.034321329573869665,0.026596683184366268,-0.05481378253290945,0.04329865230652544,0.0077246463895033965,0.06546773643028883
2020-10-26,249.17362,322.77067,311.5825,443.74243,,95.72633346528309,188.37811985984382,313.18465651012497,0.024631316050921327,0.07782468241965386,0.09327397519866065,0.1088814936072117,0.13425888111674023,0.1112286206639722,0.06546773643028883,0.034321329573869665,0.026596683184366268,-0.05481378253290945,0.04329865230652544,0.0077246463895033965,0.06546773643028883
2020-10-27,249.17362,322.77067,311.5825,443.74243,,95.72633346528309,188.37811985984382,313.18465651012497,0.024631316050921327,0.07782468241965386,0.09327397519866065,0.1088814936072117,0.13425888111674023,0.1112286206639722,0.06546773643028883,0.034321329573869665,0.026596683184366268,-0.05481378253290945,0.04329865230652544,0.0077246463895033965,0.06546773643028883
2020-10-28,249.17362,322.77067,311.5825,443.74243,,95.72633346528309,188.37811985984382,313.18465651012497,0.024631316050921327,0.07782468241965386,0.09327397519866065,0.1088814936072117,0.13425888111674023,0.1112286206639722,0.06546773643028883,0.034321329573869665,0.026596683184366268,-0.05481378253290945,0.04329865230652544,0.0077246463895033965,0.06546773643028883
2020-10-29,249.17362,322.77067,311.5825,443.74243,,95.72633346528309,188.37811985984382,313.18465651012497,0.024631316050921327,0.07782468241965386,0.09327397519866065,0.1088814936072117,0.13425888111674023,0.1112286206639722,0.06546773643028883,0.034321329573869665,0.026596683184366268,-0.05481378253290945,0.04329865230652544,0.0077246463895033965,0.06546773643028883
2020-10-30,249.17362,322.77067,311.5825,443.74243,,95.72633346528309,188.37811985984382,313.18465651012497,0.024631316050921327,0.07782468241965386,0.09327397519866065,0.1088814936072117,0.13425888111674023,0.1112286206639722,0.06546773643028883,0.034321329573869665,0.026596683184366268,-0.05481378253290945,0.04329865230652544,0.0077246463895033965,0.06546773643028883
2020-10-31,249.17362,322.77067,311.5825,443.74243,,95.72633346528309,188.37811985984382,313.18465651012497,0.024631316050921327,0.07782468241965386,0.09327397519866065,0.1088814936072117,0.13425888111674023,0.1112286206639722,0.06546773643028883,0.034321329573869665,0.026596683184366268,-0.05481378253290945,0.04329865230652544,0.0077246463895033965,0.06546773643028883
2020-11-01,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-02,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-03,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-04,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-05,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-06,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-07,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-08,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-09,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-10,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-11,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-12,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-13,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-14,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-15,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-16,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-17,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-18,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-19,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-20,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-21,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-22,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-23,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-24,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-25,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-26,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-27,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-28,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-29,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-11-30,246.7071,313.84183,328.15252,387.49448,,128.84479305112907,192.40132352440946,421.64403409906873,0.02725791980100807,0.08297834798307346,0.08288332093186937,0.12529615610915887,0.03794773871941113,0.10830892298272839,-0.04059456765967356,0.02781270056543065,0.027860214091032696,-0.005344909459201529,0.04052550159086016,-4.7513525602047024e-05,-0.04059456765967356
2020-12-01,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-02,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-03,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-04,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-05,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-06,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-07,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-08,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-09,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-10,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-11,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-12,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-13,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-14,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-15,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-16,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-17,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-18,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-19,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-20,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-21,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-22,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-23,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-24,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-25,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-26,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-27,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-28,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-29,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-30,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2020-12-31,246.1261,210.90306,208.95865,227.944,,105.93581955455574,108.12872812693755,315.11383979727316,0.027876628256159552,0.14239390410119998,0.15762688152448587,0.17185727133600148,0.1045688749738301,0.16946677674526217,0.06358119025055449,0.06487512663416316,0.057258637922520214,-0.03834612335883528,0.07079507424455131,0.007616488711642944,0.06358119025055449
2021-01-01,207.91242,199.22395,231.37864,210.2321,,116.01307141493979,144.70795487037668,283.3187814552742,0.06857047837398307,0.14913500675489183,0.1435678541512589,0.17702607945733279,0.07526341659695596,0.14292069744901534,0.09467354225729285,0.03749868788863791,0.04028226419045438,-0.003346469111486443,0.037175109537516134,-0.0027835763018164705,0.09467354225729285
2021-01-02,207.91242,199.22395,231.37864,210.2321,,116.01307141493979,144.70795487037668,283.3187814552742,0.06857047837398307,0.14913500675489183,0.1435678541512589,0.17702607945733279,0.07526341659695596,0.14292069744901534,0.09467354225729285,0.03749868788863791,0.04028226419045438,-0.003346469111486443,0.037175109537516134,-0.0027835763018164705,0.09467354225729285
2021-01-03,207.91242,199.22395,231.37864,210.2321,,116.01307141493979,144.70795487037668,283.3187814552742,0.06857047837398307,0.14913500675489183,0.1435678541512589,0.17702607945733279,0.07526341659695596,0.14292069744901534,0.09467354225729285,0.03749868788863791,0.04028226419045438,-0.003346469111486443,0.037175109537516134,-0.0027835763018164705,0.09467354225729285
2021-01-04,207.91242,199.22395,231.37864,210.2321,,116.01307141493979,144.70795487037668,283.3187814552742,0.06857047837398307,0.14913500675489183,0.1435678541512589,0.17702607945733279,0.07526341659695596,0.14292069744901534,0.09467354225729285,0.03749868788863791,0.04028226419045438,-0.003346469111486443,0.037175109537516134,-0.0027835763018164705,0.09467354225729285
2021-01-05,207.91242,199.22395,231.37864,210.2321,,116.01307141493979,144.70795487037668,283.3187814552742,0.06857047837398307,0.14913500675489183,0.1435678541512589,0.17702607945733279,0.07526341659695596,0.14292069744901534,0.09467354225729285,0.03749868788863791,0.04028226419045438,-0.003346469111486443,0.037175109537516134,-0.0027835763018164705,0.09467354225729285
2021-01-06,207.91242,199.22395,231.37864,210.2321,,116.01307141493979,144.70795487037668,283.3187814552742,0.06857047837398307,0.14913500675489183,0.1435678541512589,0.17702607945733279,0.07526341659695596,0.14292069744901534,0.09467354225729285,0.03749868788863791,0.04028226419045438,-0.003346469111486443,0.037175109537516134,-0.0027835763018164705,0.09467354225729285
2021-01-07,207.91242,199.22395,231.37864,210.2321,,116.01307141493979,144.70795487037668,283.3187814552742,0.06857047837398307,0.14913500675489183,0.1435678541512589,0.17702607945733279,0.07526341659695596,0.14292069744901534,0.09467354225729285,0.03749868788863791,0.04028226419045438,-0.003346469111486443,0.037175109537516134,-0.0027835763018164705,0.09467354225729285
2021-01-08,207.91242,199.22395,231.37864,210.2321,,116.01307141493979,144.70795487037668,283.3187814552742,0.06857047837398307,0.14913500675489183,0.1435678541512589,0.17702607945733279,0.07526341659695596,0.14292069744901534,0.09467354225729285,0.03749868788863791,0.04028226419045438,-0.003346469111486443,0.037175109537516134,-0.0027835763018164705,0.09467354225729285
