month,trades_count,wins,losses,win_rate,total_pips,monthly_pnl_eur,cumulative_balance_eur,return_pct,drawdown_pct,avg_threshold_used,best_trade_pips,worst_trade_pips
2022-06,40,28,12,70.0,499.4999999999772,214.28977045781116,4406.541119788481,5.111567809311443,0.0,0.7374186793883641,24.999999999999467,-15.000000000000568
2022-07,48,31,17,64.58333333333334,519.9999999999739,234.66465226004854,4641.20577204853,5.325370758626047,0.0,0.75,24.999999999999467,-15.000000000000568
2022-08,43,27,16,62.7906976744186,390.19999999998396,184.22119521508475,4825.426967263615,3.9692529110549093,0.0,0.7481053125839824,24.999999999999467,-15.000000000000568
2022-09,52,35,17,67.3076923076923,605.9499999999839,300.7947147465828,5126.221682010198,6.233535742789542,0.0,0.7482087340324353,24.999999999999467,-15.000000000000568
2022-10,37,28,9,75.67567567567568,527.1499999999896,276.9817857851935,5403.203467795391,5.403234642723797,0.0,0.7320938270457156,24.999999999999467,-15.000000000000568
2022-11,39,25,14,64.1025641025641,414.9999999999844,228.42276450441776,5631.626232299808,4.227543268838228,0.0,0.7077157177639825,25.000000000000576,-15.000000000000568
2022-12,34,23,11,67.64705882352942,393.49999999998664,225.54926823116045,5857.175500530969,4.005046835983859,0.0,0.7396097356665368,24.999999999999467,-15.000000000000568
2023-01,27,19,8,70.37037037037037,317.09999999998803,188.33127291257037,6045.506773443539,3.2153940563245484,0.0,0.7470000763528141,24.999999999999467,-15.000000000000568
2023-02,41,27,14,65.85365853658537,444.59999999998166,274.2576528477345,6319.764426291274,4.536553561605167,0.0,0.75,24.999999999999467,-15.000000000000568
2023-03,41,29,12,70.73170731707317,483.3999999999783,312.37134591655814,6632.135772207832,4.942768825639153,0.0,0.7498498250914784,24.999999999999467,-15.000000000000568
2023-04,22,18,4,81.81818181818183,365.7499999999914,243.65609758744574,6875.791869795277,3.6738707703858244,0.0,0.75,24.999999999999467,-15.000000000000568
2023-05,45,29,16,64.44444444444444,368.1999999999986,245.46666666666567,7121.258536461943,3.5700130445335065,0.0,0.7489072832319471,24.999999999999467,-15.000000000000568
2023-06,27,18,9,66.66666666666666,253.84999999999104,169.23333333332735,7290.49186979527,2.376452595658851,0.0,0.7498286795262937,24.999999999999467,-15.000000000000568
2023-07,32,20,12,62.5,329.09999999998,219.3999999999866,7509.891869795257,3.0093991450558706,0.0,0.7130609764059385,24.999999999999467,-15.000000000000568
2023-08,56,31,25,55.35714285714286,325.8499999999831,217.23333333332204,7727.1252031285785,2.892629309444964,0.0,0.7356211602772985,24.999999999999467,-15.000000000000568
2023-09,17,10,7,58.82352941176471,124.04999999999333,82.69999999999554,7809.825203128574,1.0702557267547799,0.0,0.7473051398969164,24.999999999999467,-15.000000000000568
2023-10,38,23,15,60.526315789473685,285.7499999999803,190.49999999998684,8000.325203128561,2.43923513068735,0.0,0.7222861007012819,24.999999999999467,-15.000000000000568
2023-11,22,13,9,59.09090909090909,173.64999999998963,115.76666666665973,8116.091869795221,1.4470245112209774,0.0,0.745822432676951,24.999999999999467,-15.000000000000568
2023-12,14,12,2,85.71428571428571,236.949999999998,157.96666666666533,8274.058536461886,1.9463390656598252,0.0,0.75,24.999999999999467,-15.000000000000568
2024-01,43,29,14,67.44186046511628,441.2999999999734,294.19999999998214,8568.258536461868,3.555691547304264,0.0,0.75,24.999999999999467,-15.000000000000568
2024-02,24,14,10,58.333333333333336,136.59999999999118,91.06666666666078,8659.325203128528,1.0628375215235437,0.0,0.7406948702798951,24.999999999999467,-15.000000000000568
2024-03,26,17,9,65.38461538461539,256.1999999999887,170.79999999999245,8830.12520312852,1.9724400688668455,0.0,0.7448465757981324,24.999999999999467,-15.000000000000568
2024-04,28,16,12,57.14285714285714,192.14999999998204,128.09999999998803,8958.225203128508,1.4507155567239534,0.0,0.7326469105368568,24.999999999999467,-15.000000000000568
2024-05,29,23,6,79.3103448275862,313.7499999999861,209.1666666666573,9167.391869795165,2.3349119041304007,0.0,0.7433670829959299,24.999999999999467,-15.000000000000568
2024-06,15,13,2,86.66666666666667,257.3499999999917,171.56666666666115,9338.958536461825,1.871488304453758,0.0,0.7496434545199077,24.999999999999467,-15.000000000000568
2024-07,33,21,12,63.63636363636363,261.2499999999951,174.16666666666336,9513.12520312849,1.8649474241337456,0.0,0.746006087808898,24.999999999999467,-15.000000000000568
2024-08,16,12,4,75.0,215.24999999999574,143.49999999999713,9656.625203128486,1.5084422514780493,0.0,0.7401388826270898,24.999999999999467,-15.000000000000568
2024-09,22,13,9,59.09090909090909,120.59999999999292,80.39999999999527,9737.025203128482,0.8325890081552285,0.0,0.7456934934457142,24.999999999999467,-15.000000000000568
2024-10,34,22,12,64.70588235294117,324.44999999998055,216.29999999998702,9953.325203128468,2.2214176864869404,0.0,0.7450537757032059,24.999999999999467,-15.000000000000568
2024-11,26,17,9,65.38461538461539,275.299999999985,183.53333333332333,10136.858536461792,1.843939885292166,0.0,0.7472105465057569,24.999999999999467,-15.000000000000568
2024-12,23,15,8,65.21739130434783,193.59999999999152,129.066666666661,10265.925203128452,1.2732412729487586,0.0,0.7467592883593793,24.999999999999467,-15.000000000000568
2025-01,44,25,19,56.81818181818182,258.19999999997515,172.13333333331676,10438.05853646177,1.6767444719045936,0.0,0.7213387746124557,24.999999999999467,-15.000000000000568
2025-02,43,25,18,58.139534883720934,328.7999999999758,219.19999999998385,10657.258536461753,2.1000073838854614,0.0,0.7428800723349401,24.999999999999467,-15.000000000000568
2025-03,60,32,28,53.333333333333336,358.89999999997093,239.26666666664724,10896.5252031284,2.245105210200564,0.0,0.7473818521817525,24.999999999999467,-15.000000000000568
2025-04,72,41,31,56.94444444444444,530.7999999999646,353.866666666643,11250.391869795043,3.2475184526260503,0.0,0.7221768043593124,24.999999999999467,-15.000000000000568
2025-05,34,24,10,70.58823529411765,449.9999999999815,299.9999999999876,11550.39186979503,2.666573782246866,0.0,0.7149335001449959,24.999999999999467,-15.000000000000568
2025-06,53,32,21,60.37735849056604,484.99999999997107,323.3333333333139,11873.725203128344,2.7993278234901275,0.0,0.7410474158622934,24.999999999999467,-15.000000000000568
2025-07,33,17,16,51.515151515151516,162.79999999998296,108.53333333332196,11982.258536461666,0.9140630381502085,0.0,0.75,24.999999999999467,-15.000000000000568
2025-08,27,17,10,62.96296296296296,269.9499999999766,179.96666666665107,12162.225203128317,1.5019427774740273,0.0,0.710572743927991,24.999999999999467,-15.000000000000568
2025-09,40,24,16,60.0,272.79999999998637,181.86666666665755,12344.091869794975,1.495340397248018,0.0,0.7008823275287946,24.999999999999467,-15.000000000000568
2025-10,28,19,9,67.85714285714286,273.44999999999067,182.29999999999376,12526.391869794968,1.4768198578144704,0.0,0.7352601198412124,24.999999999999467,-15.000000000000568
2025-11,27,16,11,59.25925925925925,224.89999999998344,149.9333333333223,12676.32520312829,1.1969395089328019,0.0,0.7459344676688865,24.999999999999467,-15.000000000000568
2025-12,37,21,16,56.75675675675676,229.59999999998982,153.06666666665987,12829.39186979495,1.2075003142778773,0.0,0.7473181946556847,24.999999999999467,-15.000000000000568
